ID	ra_center	dec_center
2490	145.230287	-44.146974
2491	147.433794	-44.146974
2492	149.637301	-44.146974
2493	151.840808	-44.146974
2494	154.044316	-44.146974
2495	156.247823	-44.146974
2496	158.451330	-44.146974
2497	160.654838	-44.146974
2498	162.858345	-44.146974
2499	165.061852	-44.146974
2500	167.265360	-44.146974
2501	169.468867	-44.146974
2502	171.672374	-44.146974
2503	173.875882	-44.146974
2504	176.079389	-44.146974
2505	178.282896	-44.146974
2506	180.486404	-44.146974
2507	182.689911	-44.146974
2508	184.893418	-44.146974
2509	187.096926	-44.146974
2510	189.300433	-44.146974
2511	191.503940	-44.146974
2512	193.707448	-44.146974
2513	195.910955	-44.146974
2514	198.114462	-44.146974
2515	200.317970	-44.146974
2516	202.521477	-44.146974
2517	204.724984	-44.146974
2518	206.928492	-44.146974
2519	209.131999	-44.146974
2520	211.335506	-44.146974
2521	213.539014	-44.146974
2522	215.742521	-44.146974
2523	217.946028	-44.146974
2524	220.149536	-44.146974
2525	222.353043	-44.146974
2526	224.556550	-44.146974
2527	226.760058	-44.146974
2528	228.963565	-44.146974
2529	231.167072	-44.146974
2530	233.370580	-44.146974
2531	235.574087	-44.146974
2532	237.777594	-44.146974
2533	239.981102	-44.146974
2534	242.184609	-44.146974
2535	244.388116	-44.146974
2536	246.591624	-44.146974
2537	248.795131	-44.146974
2538	250.998638	-44.146974
2539	253.202146	-44.146974
2540	255.405653	-44.146974
2541	257.609160	-44.146974
2542	259.812668	-44.146974
2543	262.016175	-44.146974
2544	264.219682	-44.146974
2545	266.423190	-44.146974
2546	268.626697	-44.146974
2547	270.830204	-44.146974
2548	273.033712	-44.146974
2549	275.237219	-44.146974
2550	277.440726	-44.146974
2551	279.644234	-44.146974
2552	281.847741	-44.146974
2553	284.051248	-44.146974
2554	286.254755	-44.146974
2555	288.458263	-44.146974
2556	290.661770	-44.146974
2557	292.865277	-44.146974
2558	295.068785	-44.146974
2559	297.272292	-44.146974
2560	299.475799	-44.146974
2561	301.679307	-44.146974
2562	303.882814	-44.146974
2563	306.086321	-44.146974
2564	308.289829	-44.146974
2565	310.493336	-44.146974
2566	312.696843	-44.146974
2567	314.900351	-44.146974
2568	317.103858	-44.146974
2569	319.307365	-44.146974
2570	321.510873	-44.146974
2571	323.714380	-44.146974
2572	325.917887	-44.146974
2573	328.121395	-44.146974
2574	330.324902	-44.146974
2575	332.528409	-44.146974
2576	334.731917	-44.146974
2577	336.935424	-44.146974
2578	339.138931	-44.146974
2579	341.342439	-44.146974
2580	343.545946	-44.146974
2581	345.749453	-44.146974
2582	347.952961	-44.146974
2583	350.156468	-44.146974
2584	352.359975	-44.146974
2585	354.563483	-44.146974
2586	356.766990	-44.146974
2587	358.970497	-44.146974
2588	0.735996	-42.565835
2589	2.882822	-42.565835
2590	5.029649	-42.565835
2591	7.176475	-42.565835
2592	9.323301	-42.565835
2593	11.470128	-42.565835
2594	13.616954	-42.565835
2595	15.763781	-42.565835
2596	17.910607	-42.565835
2597	20.057433	-42.565835
2598	22.204260	-42.565835
2599	24.351086	-42.565835
2600	26.497912	-42.565835
2601	28.644739	-42.565835
2602	30.791565	-42.565835
2603	32.938391	-42.565835
2604	35.085218	-42.565835
2605	37.232044	-42.565835
2606	39.378870	-42.565835
2607	41.525697	-42.565835
2608	43.672523	-42.565835
2609	45.819349	-42.565835
2610	47.966176	-42.565835
2611	50.113002	-42.565835
2612	52.259828	-42.565835
2613	54.406655	-42.565835
2614	56.553481	-42.565835
2615	58.700307	-42.565835
2616	60.847134	-42.565835
2617	62.993960	-42.565835
2618	65.140787	-42.565835
2619	67.287613	-42.565835
2620	69.434439	-42.565835
2621	71.581266	-42.565835
2622	73.728092	-42.565835
2623	75.874918	-42.565835
2624	78.021745	-42.565835
2625	80.168571	-42.565835
2626	82.315397	-42.565835
2627	84.462224	-42.565835
2628	86.609050	-42.565835
2629	88.755876	-42.565835
2630	90.902703	-42.565835
2631	93.049529	-42.565835
2632	95.196355	-42.565835
2633	97.343182	-42.565835
2634	99.490008	-42.565835
2635	101.636834	-42.565835
2636	103.783661	-42.565835
2637	105.930487	-42.565835
2638	108.077313	-42.565835
2639	110.224140	-42.565835
2640	112.370966	-42.565835
2641	114.517793	-42.565835
2642	116.664619	-42.565835
2643	118.811445	-42.565835
2644	120.958272	-42.565835
2645	123.105098	-42.565835
2646	125.251924	-42.565835
2647	127.398751	-42.565835
2648	129.545577	-42.565835
2649	131.692403	-42.565835
2650	133.839230	-42.565835
2651	135.986056	-42.565835
2652	138.132882	-42.565835
2653	140.279709	-42.565835
2654	142.426535	-42.565835
2655	144.573361	-42.565835
2656	146.720188	-42.565835
2657	148.867014	-42.565835
2658	151.013840	-42.565835
2659	153.160667	-42.565835
2660	155.307493	-42.565835
2661	157.454319	-42.565835
2662	159.601146	-42.565835
2663	161.747972	-42.565835
2664	163.894799	-42.565835
2665	166.041625	-42.565835
2666	168.188451	-42.565835
2667	170.335278	-42.565835
2668	172.482104	-42.565835
2669	174.628930	-42.565835
2670	176.775757	-42.565835
2671	178.922583	-42.565835
2672	181.069409	-42.565835
2673	183.216236	-42.565835
2674	185.363062	-42.565835
2675	187.509888	-42.565835
2676	189.656715	-42.565835
2677	191.803541	-42.565835
2678	193.950367	-42.565835
2679	196.097194	-42.565835
2680	198.244020	-42.565835
2681	200.390846	-42.565835
2682	202.537673	-42.565835
2683	204.684499	-42.565835
2684	206.831325	-42.565835
2685	208.978152	-42.565835
2686	211.124978	-42.565835
2687	213.271805	-42.565835
2688	215.418631	-42.565835
2689	217.565457	-42.565835
2690	219.712284	-42.565835
2691	221.859110	-42.565835
2692	224.005936	-42.565835
2693	226.152763	-42.565835
2694	228.299589	-42.565835
2695	230.446415	-42.565835
2696	232.593242	-42.565835
2697	234.740068	-42.565835
2698	236.886894	-42.565835
2699	239.033721	-42.565835
2700	241.180547	-42.565835
2701	243.327373	-42.565835
2702	245.474200	-42.565835
2703	247.621026	-42.565835
2704	249.767852	-42.565835
2705	251.914679	-42.565835
2706	254.061505	-42.565835
2707	256.208331	-42.565835
2708	258.355158	-42.565835
2709	260.501984	-42.565835
2710	262.648811	-42.565835
2711	264.795637	-42.565835
2712	266.942463	-42.565835
2713	269.089290	-42.565835
2714	271.236116	-42.565835
2715	273.382942	-42.565835
2716	275.529769	-42.565835
2717	277.676595	-42.565835
2718	279.823421	-42.565835
2719	281.970248	-42.565835
2720	284.117074	-42.565835
2721	286.263900	-42.565835
2722	288.410727	-42.565835
2723	290.557553	-42.565835
2724	292.704379	-42.565835
2725	294.851206	-42.565835
2726	296.998032	-42.565835
2727	299.144858	-42.565835
2728	301.291685	-42.565835
2729	303.438511	-42.565835
2730	305.585337	-42.565835
2731	307.732164	-42.565835
2732	309.878990	-42.565835
2733	312.025817	-42.565835
2734	314.172643	-42.565835
2735	316.319469	-42.565835
2736	318.466296	-42.565835
2737	320.613122	-42.565835
2738	322.759948	-42.565835
2739	324.906775	-42.565835
2740	327.053601	-42.565835
2741	329.200427	-42.565835
2742	331.347254	-42.565835
2743	333.494080	-42.565835
2744	335.640906	-42.565835
2745	337.787733	-42.565835
2746	339.934559	-42.565835
2747	342.081385	-42.565835
2748	344.228212	-42.565835
2749	346.375038	-42.565835
2750	348.521864	-42.565835
2751	350.668691	-42.565835
2752	352.815517	-42.565835
2753	354.962343	-42.565835
2754	357.109170	-42.565835
2755	359.255996	-42.565835
2756	1.652020	-40.984696
2757	3.746564	-40.984696
2758	5.841107	-40.984696
2759	7.935650	-40.984696
2760	10.030193	-40.984696
2761	12.124737	-40.984696
2762	14.219280	-40.984696
2763	16.313823	-40.984696
2764	18.408366	-40.984696
2765	20.502910	-40.984696
2766	22.597453	-40.984696
2767	24.691996	-40.984696
2768	26.786539	-40.984696
2769	28.881083	-40.984696
2770	30.975626	-40.984696
2771	33.070169	-40.984696
2772	35.164712	-40.984696
2773	37.259255	-40.984696
2774	39.353799	-40.984696
2775	41.448342	-40.984696
2776	43.542885	-40.984696
2777	45.637428	-40.984696
2778	47.731972	-40.984696
2779	49.826515	-40.984696
2780	51.921058	-40.984696
2781	54.015601	-40.984696
2782	56.110145	-40.984696
2783	58.204688	-40.984696
2784	60.299231	-40.984696
2785	62.393774	-40.984696
2786	64.488318	-40.984696
2787	66.582861	-40.984696
2788	68.677404	-40.984696
2789	70.771947	-40.984696
2790	72.866491	-40.984696
2791	74.961034	-40.984696
2792	77.055577	-40.984696
2793	79.150120	-40.984696
2794	81.244664	-40.984696
2795	83.339207	-40.984696
2796	85.433750	-40.984696
2797	87.528293	-40.984696
2798	89.622837	-40.984696
2799	91.717380	-40.984696
2800	93.811923	-40.984696
2801	95.906466	-40.984696
2802	98.001010	-40.984696
2803	100.095553	-40.984696
2804	102.190096	-40.984696
2805	104.284639	-40.984696
2806	106.379183	-40.984696
2807	108.473726	-40.984696
2808	110.568269	-40.984696
2809	112.662812	-40.984696
2810	114.757355	-40.984696
2811	116.851899	-40.984696
2812	118.946442	-40.984696
2813	121.040985	-40.984696
2814	123.135528	-40.984696
2815	125.230072	-40.984696
2816	127.324615	-40.984696
2817	129.419158	-40.984696
2818	131.513701	-40.984696
2819	133.608245	-40.984696
2820	135.702788	-40.984696
2821	137.797331	-40.984696
2822	139.891874	-40.984696
2823	141.986418	-40.984696
2824	144.080961	-40.984696
2825	146.175504	-40.984696
2826	148.270047	-40.984696
2827	150.364591	-40.984696
2828	152.459134	-40.984696
2829	154.553677	-40.984696
2830	156.648220	-40.984696
2831	158.742764	-40.984696
2832	160.837307	-40.984696
2833	162.931850	-40.984696
2834	165.026393	-40.984696
2835	167.120937	-40.984696
2836	169.215480	-40.984696
2837	171.310023	-40.984696
2838	173.404566	-40.984696
2839	175.499110	-40.984696
2840	177.593653	-40.984696
2841	179.688196	-40.984696
2842	181.782739	-40.984696
2843	183.877283	-40.984696
2844	185.971826	-40.984696
2845	188.066369	-40.984696
2846	190.160912	-40.984696
2847	192.255455	-40.984696
2848	194.349999	-40.984696
2849	196.444542	-40.984696
2850	198.539085	-40.984696
2851	200.633628	-40.984696
2852	202.728172	-40.984696
2853	204.822715	-40.984696
2854	206.917258	-40.984696
2855	209.011801	-40.984696
2856	211.106345	-40.984696
2857	213.200888	-40.984696
2858	215.295431	-40.984696
2859	217.389974	-40.984696
2860	219.484518	-40.984696
2861	221.579061	-40.984696
2862	223.673604	-40.984696
2863	225.768147	-40.984696
2864	227.862691	-40.984696
2865	229.957234	-40.984696
2866	232.051777	-40.984696
2867	234.146320	-40.984696
2868	236.240864	-40.984696
2869	238.335407	-40.984696
2870	240.429950	-40.984696
2871	242.524493	-40.984696
2872	244.619037	-40.984696
2873	246.713580	-40.984696
2874	248.808123	-40.984696
2875	250.902666	-40.984696
2876	252.997210	-40.984696
2877	255.091753	-40.984696
2878	257.186296	-40.984696
2879	259.280839	-40.984696
2880	261.375383	-40.984696
2881	263.469926	-40.984696
2882	265.564469	-40.984696
2883	267.659012	-40.984696
2884	269.753555	-40.984696
2885	271.848099	-40.984696
2886	273.942642	-40.984696
2887	276.037185	-40.984696
2888	278.131728	-40.984696
2889	280.226272	-40.984696
2890	282.320815	-40.984696
2891	284.415358	-40.984696
2892	286.509901	-40.984696
2893	288.604445	-40.984696
2894	290.698988	-40.984696
2895	292.793531	-40.984696
2896	294.888074	-40.984696
2897	296.982618	-40.984696
2898	299.077161	-40.984696
2899	301.171704	-40.984696
2900	303.266247	-40.984696
2901	305.360791	-40.984696
2902	307.455334	-40.984696
2903	309.549877	-40.984696
2904	311.644420	-40.984696
2905	313.738964	-40.984696
2906	315.833507	-40.984696
2907	317.928050	-40.984696
2908	320.022593	-40.984696
2909	322.117137	-40.984696
2910	324.211680	-40.984696
2911	326.306223	-40.984696
2912	328.400766	-40.984696
2913	330.495310	-40.984696
2914	332.589853	-40.984696
2915	334.684396	-40.984696
2916	336.778939	-40.984696
2917	338.873483	-40.984696
2918	340.968026	-40.984696
2919	343.062569	-40.984696
2920	345.157112	-40.984696
2921	347.251655	-40.984696
2922	349.346199	-40.984696
2923	351.440742	-40.984696
2924	353.535285	-40.984696
2925	355.629828	-40.984696
2926	357.724372	-40.984696
2927	359.818915	-40.984696
2928	1.012727	-39.403557
2929	3.058994	-39.403557
2930	5.105262	-39.403557
2931	7.151529	-39.403557
2932	9.197796	-39.403557
2933	11.244064	-39.403557
2934	13.290331	-39.403557
2935	15.336598	-39.403557
2936	17.382866	-39.403557
2937	19.429133	-39.403557
2938	21.475400	-39.403557
2939	23.521668	-39.403557
2940	25.567935	-39.403557
2941	27.614202	-39.403557
2942	29.660470	-39.403557
2943	31.706737	-39.403557
2944	33.753005	-39.403557
2945	35.799272	-39.403557
2946	37.845539	-39.403557
2947	39.891807	-39.403557
2948	41.938074	-39.403557
2949	43.984341	-39.403557
2950	46.030609	-39.403557
2951	48.076876	-39.403557
2952	50.123143	-39.403557
2953	52.169411	-39.403557
2954	54.215678	-39.403557
2955	56.261945	-39.403557
2956	58.308213	-39.403557
2957	60.354480	-39.403557
2958	62.400747	-39.403557
2959	64.447015	-39.403557
2960	66.493282	-39.403557
2961	68.539549	-39.403557
2962	70.585817	-39.403557
2963	72.632084	-39.403557
2964	74.678351	-39.403557
2965	76.724619	-39.403557
2966	78.770886	-39.403557
2967	80.817153	-39.403557
2968	82.863421	-39.403557
2969	84.909688	-39.403557
2970	86.955955	-39.403557
2971	89.002223	-39.403557
2972	91.048490	-39.403557
2973	93.094757	-39.403557
2974	95.141025	-39.403557
2975	97.187292	-39.403557
2976	99.233559	-39.403557
2977	101.279827	-39.403557
2978	103.326094	-39.403557
2979	105.372362	-39.403557
2980	107.418629	-39.403557
2981	109.464896	-39.403557
2982	111.511164	-39.403557
2983	113.557431	-39.403557
2984	115.603698	-39.403557
2985	117.649966	-39.403557
2986	119.696233	-39.403557
2987	121.742500	-39.403557
2988	123.788768	-39.403557
2989	125.835035	-39.403557
2990	127.881302	-39.403557
2991	129.927570	-39.403557
2992	131.973837	-39.403557
2993	134.020104	-39.403557
2994	136.066372	-39.403557
2995	138.112639	-39.403557
2996	140.158906	-39.403557
2997	142.205174	-39.403557
2998	144.251441	-39.403557
2999	146.297708	-39.403557
3000	148.343976	-39.403557
3001	150.390243	-39.403557
3002	152.436510	-39.403557
3003	154.482778	-39.403557
3004	156.529045	-39.403557
3005	158.575312	-39.403557
3006	160.621580	-39.403557
3007	162.667847	-39.403557
3008	164.714114	-39.403557
3009	166.760382	-39.403557
3010	168.806649	-39.403557
3011	170.852916	-39.403557
3012	172.899184	-39.403557
3013	174.945451	-39.403557
3014	176.991719	-39.403557
3015	179.037986	-39.403557
3016	181.084253	-39.403557
3017	183.130521	-39.403557
3018	185.176788	-39.403557
3019	187.223055	-39.403557
3020	189.269323	-39.403557
3021	191.315590	-39.403557
3022	193.361857	-39.403557
3023	195.408125	-39.403557
3024	197.454392	-39.403557
3025	199.500659	-39.403557
3026	201.546927	-39.403557
3027	203.593194	-39.403557
3028	205.639461	-39.403557
3029	207.685729	-39.403557
3030	209.731996	-39.403557
3031	211.778263	-39.403557
3032	213.824531	-39.403557
3033	215.870798	-39.403557
3034	217.917065	-39.403557
3035	219.963333	-39.403557
3036	222.009600	-39.403557
3037	224.055867	-39.403557
3038	226.102135	-39.403557
3039	228.148402	-39.403557
3040	230.194669	-39.403557
3041	232.240937	-39.403557
3042	234.287204	-39.403557
3043	236.333471	-39.403557
3044	238.379739	-39.403557
3045	240.426006	-39.403557
3046	242.472273	-39.403557
3047	244.518541	-39.403557
3048	246.564808	-39.403557
3049	248.611076	-39.403557
3050	250.657343	-39.403557
3051	252.703610	-39.403557
3052	254.749878	-39.403557
3053	256.796145	-39.403557
3054	258.842412	-39.403557
3055	260.888680	-39.403557
3056	262.934947	-39.403557
3057	264.981214	-39.403557
3058	267.027482	-39.403557
3059	269.073749	-39.403557
3060	271.120016	-39.403557
3061	273.166284	-39.403557
3062	275.212551	-39.403557
3063	277.258818	-39.403557
3064	279.305086	-39.403557
3065	281.351353	-39.403557
3066	283.397620	-39.403557
3067	285.443888	-39.403557
3068	287.490155	-39.403557
3069	289.536422	-39.403557
3070	291.582690	-39.403557
3071	293.628957	-39.403557
3072	295.675224	-39.403557
3073	297.721492	-39.403557
3074	299.767759	-39.403557
3075	301.814026	-39.403557
3076	303.860294	-39.403557
3077	305.906561	-39.403557
3078	307.952828	-39.403557
3079	309.999096	-39.403557
3080	312.045363	-39.403557
3081	314.091630	-39.403557
3082	316.137898	-39.403557
3083	318.184165	-39.403557
3084	320.230432	-39.403557
3085	322.276700	-39.403557
3086	324.322967	-39.403557
3087	326.369235	-39.403557
3088	328.415502	-39.403557
3089	330.461769	-39.403557
3090	332.508037	-39.403557
3091	334.554304	-39.403557
3092	336.600571	-39.403557
3093	338.646839	-39.403557
3094	340.693106	-39.403557
3095	342.739373	-39.403557
3096	344.785641	-39.403557
3097	346.831908	-39.403557
3098	348.878175	-39.403557
3099	350.924443	-39.403557
3100	352.970710	-39.403557
3101	355.016977	-39.403557
3102	357.063245	-39.403557
3103	359.109512	-39.403557
3104	1.416589	-37.822419
3105	3.418246	-37.822419
3106	5.419903	-37.822419
3107	7.421559	-37.822419
3108	9.423216	-37.822419
3109	11.424872	-37.822419
3110	13.426529	-37.822419
3111	15.428185	-37.822419
3112	17.429842	-37.822419
3113	19.431499	-37.822419
3114	21.433155	-37.822419
3115	23.434812	-37.822419
3116	25.436468	-37.822419
3117	27.438125	-37.822419
3118	29.439782	-37.822419
3119	31.441438	-37.822419
3120	33.443095	-37.822419
3121	35.444751	-37.822419
3122	37.446408	-37.822419
3123	39.448064	-37.822419
3124	41.449721	-37.822419
3125	43.451378	-37.822419
3126	45.453034	-37.822419
3127	47.454691	-37.822419
3128	49.456347	-37.822419
3129	51.458004	-37.822419
3130	53.459661	-37.822419
3131	55.461317	-37.822419
3132	57.462974	-37.822419
3133	59.464630	-37.822419
3134	61.466287	-37.822419
3135	63.467943	-37.822419
3136	65.469600	-37.822419
3137	67.471257	-37.822419
3138	69.472913	-37.822419
3139	71.474570	-37.822419
3140	73.476226	-37.822419
3141	75.477883	-37.822419
3142	77.479540	-37.822419
3143	79.481196	-37.822419
3144	81.482853	-37.822419
3145	83.484509	-37.822419
3146	85.486166	-37.822419
3147	87.487822	-37.822419
3148	89.489479	-37.822419
3149	91.491136	-37.822419
3150	93.492792	-37.822419
3151	95.494449	-37.822419
3152	97.496105	-37.822419
3153	99.497762	-37.822419
3154	101.499419	-37.822419
3155	103.501075	-37.822419
3156	105.502732	-37.822419
3157	107.504388	-37.822419
3158	109.506045	-37.822419
3159	111.507702	-37.822419
3160	113.509358	-37.822419
3161	115.511015	-37.822419
3162	117.512671	-37.822419
3163	119.514328	-37.822419
3164	121.515984	-37.822419
3165	123.517641	-37.822419
3166	125.519298	-37.822419
3167	127.520954	-37.822419
3168	129.522611	-37.822419
3169	131.524267	-37.822419
3170	133.525924	-37.822419
3171	135.527581	-37.822419
3172	137.529237	-37.822419
3173	139.530894	-37.822419
3174	141.532550	-37.822419
3175	143.534207	-37.822419
3176	145.535863	-37.822419
3177	147.537520	-37.822419
3178	149.539177	-37.822419
3179	151.540833	-37.822419
3180	153.542490	-37.822419
3181	155.544146	-37.822419
3182	157.545803	-37.822419
3183	159.547460	-37.822419
3184	161.549116	-37.822419
3185	163.550773	-37.822419
3186	165.552429	-37.822419
3187	167.554086	-37.822419
3188	169.555742	-37.822419
3189	171.557399	-37.822419
3190	173.559056	-37.822419
3191	175.560712	-37.822419
3192	177.562369	-37.822419
3193	179.564025	-37.822419
3194	181.565682	-37.822419
3195	183.567339	-37.822419
3196	185.568995	-37.822419
3197	187.570652	-37.822419
3198	189.572308	-37.822419
3199	191.573965	-37.822419
3200	193.575621	-37.822419
3201	195.577278	-37.822419
3202	197.578935	-37.822419
3203	199.580591	-37.822419
3204	201.582248	-37.822419
3205	203.583904	-37.822419
3206	205.585561	-37.822419
3207	207.587218	-37.822419
3208	209.588874	-37.822419
3209	211.590531	-37.822419
3210	213.592187	-37.822419
3211	215.593844	-37.822419
3212	217.595500	-37.822419
3213	219.597157	-37.822419
3214	221.598814	-37.822419
3215	223.600470	-37.822419
3216	225.602127	-37.822419
3217	227.603783	-37.822419
3218	229.605440	-37.822419
3219	231.607097	-37.822419
3220	233.608753	-37.822419
3221	235.610410	-37.822419
3222	237.612066	-37.822419
3223	239.613723	-37.822419
3224	241.615379	-37.822419
3225	243.617036	-37.822419
3226	245.618693	-37.822419
3227	247.620349	-37.822419
3228	249.622006	-37.822419
3229	251.623662	-37.822419
3230	253.625319	-37.822419
3231	255.626976	-37.822419
3232	257.628632	-37.822419
3233	259.630289	-37.822419
3234	261.631945	-37.822419
3235	263.633602	-37.822419
3236	265.635258	-37.822419
3237	267.636915	-37.822419
3238	269.638572	-37.822419
3239	271.640228	-37.822419
3240	273.641885	-37.822419
3241	275.643541	-37.822419
3242	277.645198	-37.822419
3243	279.646855	-37.822419
3244	281.648511	-37.822419
3245	283.650168	-37.822419
3246	285.651824	-37.822419
3247	287.653481	-37.822419
3248	289.655138	-37.822419
3249	291.656794	-37.822419
3250	293.658451	-37.822419
3251	295.660107	-37.822419
3252	297.661764	-37.822419
3253	299.663420	-37.822419
3254	301.665077	-37.822419
3255	303.666734	-37.822419
3256	305.668390	-37.822419
3257	307.670047	-37.822419
3258	309.671703	-37.822419
3259	311.673360	-37.822419
3260	313.675017	-37.822419
3261	315.676673	-37.822419
3262	317.678330	-37.822419
3263	319.679986	-37.822419
3264	321.681643	-37.822419
3265	323.683299	-37.822419
3266	325.684956	-37.822419
3267	327.686613	-37.822419
3268	329.688269	-37.822419
3269	331.689926	-37.822419
3270	333.691582	-37.822419
3271	335.693239	-37.822419
3272	337.694896	-37.822419
3273	339.696552	-37.822419
3274	341.698209	-37.822419
3275	343.699865	-37.822419
3276	345.701522	-37.822419
3277	347.703178	-37.822419
3278	349.704835	-37.822419
3279	351.706492	-37.822419
3280	353.708148	-37.822419
3281	355.709805	-37.822419
3282	357.711461	-37.822419
3283	359.713118	-37.822419
3284	0.793718	-36.241280
3285	2.754129	-36.241280
3286	4.714539	-36.241280
3287	6.674949	-36.241280
3288	8.635360	-36.241280
3289	10.595770	-36.241280
3290	12.556181	-36.241280
3291	14.516591	-36.241280
3292	16.477002	-36.241280
3293	18.437412	-36.241280
3294	20.397822	-36.241280
3295	22.358233	-36.241280
3296	24.318643	-36.241280
3297	26.279054	-36.241280
3298	28.239464	-36.241280
3299	30.199875	-36.241280
3300	32.160285	-36.241280
3301	34.120696	-36.241280
3302	36.081106	-36.241280
3303	38.041516	-36.241280
3304	40.001927	-36.241280
3305	41.962337	-36.241280
3306	43.922748	-36.241280
3307	45.883158	-36.241280
3308	47.843569	-36.241280
3309	49.803979	-36.241280
3310	51.764390	-36.241280
3311	53.724800	-36.241280
3312	55.685210	-36.241280
3313	57.645621	-36.241280
3314	59.606031	-36.241280
3315	61.566442	-36.241280
3316	63.526852	-36.241280
3317	65.487263	-36.241280
3318	67.447673	-36.241280
3319	69.408083	-36.241280
3320	71.368494	-36.241280
3321	73.328904	-36.241280
3322	75.289315	-36.241280
3323	77.249725	-36.241280
3324	79.210136	-36.241280
3325	81.170546	-36.241280
3326	83.130957	-36.241280
3327	85.091367	-36.241280
3328	87.051777	-36.241280
3329	89.012188	-36.241280
3330	90.972598	-36.241280
3331	92.933009	-36.241280
3332	94.893419	-36.241280
3333	96.853830	-36.241280
3334	98.814240	-36.241280
3335	100.774650	-36.241280
3336	102.735061	-36.241280
3337	104.695471	-36.241280
3338	106.655882	-36.241280
3339	108.616292	-36.241280
3340	110.576703	-36.241280
3341	112.537113	-36.241280
3342	114.497524	-36.241280
3343	116.457934	-36.241280
3344	118.418344	-36.241280
3345	120.378755	-36.241280
3346	122.339165	-36.241280
3347	124.299576	-36.241280
3348	126.259986	-36.241280
3349	128.220397	-36.241280
3350	130.180807	-36.241280
3351	132.141218	-36.241280
3352	134.101628	-36.241280
3353	136.062038	-36.241280
3354	138.022449	-36.241280
3355	139.982859	-36.241280
3356	141.943270	-36.241280
3357	143.903680	-36.241280
3358	145.864091	-36.241280
3359	147.824501	-36.241280
3360	149.784911	-36.241280
3361	151.745322	-36.241280
3362	153.705732	-36.241280
3363	155.666143	-36.241280
3364	157.626553	-36.241280
3365	159.586964	-36.241280
3366	161.547374	-36.241280
3367	163.507785	-36.241280
3368	165.468195	-36.241280
3369	167.428605	-36.241280
3370	169.389016	-36.241280
3371	171.349426	-36.241280
3372	173.309837	-36.241280
3373	175.270247	-36.241280
3374	177.230658	-36.241280
3375	179.191068	-36.241280
3376	181.151478	-36.241280
3377	183.111889	-36.241280
3378	185.072299	-36.241280
3379	187.032710	-36.241280
3380	188.993120	-36.241280
3381	190.953531	-36.241280
3382	192.913941	-36.241280
3383	194.874352	-36.241280
3384	196.834762	-36.241280
3385	198.795172	-36.241280
3386	200.755583	-36.241280
3387	202.715993	-36.241280
3388	204.676404	-36.241280
3389	206.636814	-36.241280
3390	208.597225	-36.241280
3391	210.557635	-36.241280
3392	212.518046	-36.241280
3393	214.478456	-36.241280
3394	216.438866	-36.241280
3395	218.399277	-36.241280
3396	220.359687	-36.241280
3397	222.320098	-36.241280
3398	224.280508	-36.241280
3399	226.240919	-36.241280
3400	228.201329	-36.241280
3401	230.161739	-36.241280
3402	232.122150	-36.241280
3403	234.082560	-36.241280
3404	236.042971	-36.241280
3405	238.003381	-36.241280
3406	239.963792	-36.241280
3407	241.924202	-36.241280
3408	243.884613	-36.241280
3409	245.845023	-36.241280
3410	247.805433	-36.241280
3411	249.765844	-36.241280
3412	251.726254	-36.241280
3413	253.686665	-36.241280
3414	255.647075	-36.241280
3415	257.607486	-36.241280
3416	259.567896	-36.241280
3417	261.528306	-36.241280
3418	263.488717	-36.241280
3419	265.449127	-36.241280
3420	267.409538	-36.241280
3421	269.369948	-36.241280
3422	271.330359	-36.241280
3423	273.290769	-36.241280
3424	275.251180	-36.241280
3425	277.211590	-36.241280
3426	279.172000	-36.241280
3427	281.132411	-36.241280
3428	283.092821	-36.241280
3429	285.053232	-36.241280
3430	287.013642	-36.241280
3431	288.974053	-36.241280
3432	290.934463	-36.241280
3433	292.894874	-36.241280
3434	294.855284	-36.241280
3435	296.815694	-36.241280
3436	298.776105	-36.241280
3437	300.736515	-36.241280
3438	302.696926	-36.241280
3439	304.657336	-36.241280
3440	306.617747	-36.241280
3441	308.578157	-36.241280
3442	310.538567	-36.241280
3443	312.498978	-36.241280
3444	314.459388	-36.241280
3445	316.419799	-36.241280
3446	318.380209	-36.241280
3447	320.340620	-36.241280
3448	322.301030	-36.241280
3449	324.261441	-36.241280
3450	326.221851	-36.241280
3451	328.182261	-36.241280
3452	330.142672	-36.241280
3453	332.103082	-36.241280
3454	334.063493	-36.241280
3455	336.023903	-36.241280
3456	337.984314	-36.241280
3457	339.944724	-36.241280
3458	341.905134	-36.241280
3459	343.865545	-36.241280
3460	345.825955	-36.241280
3461	347.786366	-36.241280
3462	349.746776	-36.241280
3463	351.707187	-36.241280
3464	353.667597	-36.241280
3465	355.628008	-36.241280
3466	357.588418	-36.241280
3467	359.548828	-36.241280
3468	1.494642	-34.660141
3469	3.416907	-34.660141
3470	5.339171	-34.660141
3471	7.261435	-34.660141
3472	9.183699	-34.660141
3473	11.105963	-34.660141
3474	13.028227	-34.660141
3475	14.950491	-34.660141
3476	16.872755	-34.660141
3477	18.795019	-34.660141
3478	20.717283	-34.660141
3479	22.639547	-34.660141
3480	24.561811	-34.660141
3481	26.484075	-34.660141
3482	28.406339	-34.660141
3483	30.328603	-34.660141
3484	32.250867	-34.660141
3485	34.173131	-34.660141
3486	36.095395	-34.660141
3487	38.017659	-34.660141
3488	39.939924	-34.660141
