ID	ra_center	dec_center
464	318.708521	-52.052668
465	323.850964	-52.052668
466	328.993407	-52.052668
467	334.135850	-52.052668
468	339.278293	-52.052668
469	344.420736	-52.052668
470	349.563179	-52.052668
471	354.705622	-52.052668
472	359.848065	-52.052668
473	3.414794	-48.890390
474	8.224330	-48.890390
475	13.033866	-48.890390
476	17.843402	-48.890390
477	22.652938	-48.890390
478	27.462473	-48.890390
479	32.272009	-48.890390
480	37.081545	-48.890390
481	41.891081	-48.890390
482	46.700617	-48.890390
483	51.510153	-48.890390
484	56.319689	-48.890390
485	61.129225	-48.890390
486	65.938761	-48.890390
487	70.748297	-48.890390
488	75.557832	-48.890390
489	80.367368	-48.890390
490	85.176904	-48.890390
491	89.986440	-48.890390
492	94.795976	-48.890390
493	99.605512	-48.890390
494	104.415048	-48.890390
495	109.224584	-48.890390
496	114.034120	-48.890390
497	118.843655	-48.890390
498	123.653191	-48.890390
499	128.462727	-48.890390
500	133.272263	-48.890390
501	138.081799	-48.890390
502	142.891335	-48.890390
503	147.700871	-48.890390
504	152.510407	-48.890390
505	157.319943	-48.890390
506	162.129479	-48.890390
507	166.939014	-48.890390
508	171.748550	-48.890390
509	176.558086	-48.890390
510	181.367622	-48.890390
511	186.177158	-48.890390
512	190.986694	-48.890390
513	195.796230	-48.890390
514	200.605766	-48.890390
515	205.415302	-48.890390
516	210.224838	-48.890390
517	215.034373	-48.890390
518	219.843909	-48.890390
519	224.653445	-48.890390
520	229.462981	-48.890390
521	234.272517	-48.890390
522	239.082053	-48.890390
523	243.891589	-48.890390
524	248.701125	-48.890390
525	253.510661	-48.890390
526	258.320197	-48.890390
527	263.129732	-48.890390
528	267.939268	-48.890390
529	272.748804	-48.890390
530	277.558340	-48.890390
531	282.367876	-48.890390
532	287.177412	-48.890390
533	291.986948	-48.890390
534	296.796484	-48.890390
535	301.606020	-48.890390
536	306.415556	-48.890390
537	311.225091	-48.890390
538	316.034627	-48.890390
539	320.844163	-48.890390
540	325.653699	-48.890390
541	330.463235	-48.890390
542	335.272771	-48.890390
543	340.082307	-48.890390
544	344.891843	-48.890390
545	349.701379	-48.890390
546	354.510914	-48.890390
547	359.320450	-48.890390
548	4.224919	-45.728113
549	8.754988	-45.728113
550	13.285056	-45.728113
551	17.815124	-45.728113
552	22.345192	-45.728113
553	26.875260	-45.728113
554	31.405328	-45.728113
555	35.935396	-45.728113
556	40.465464	-45.728113
557	44.995533	-45.728113
558	49.525601	-45.728113
559	54.055669	-45.728113
560	58.585737	-45.728113
561	63.115805	-45.728113
562	67.645873	-45.728113
563	72.175941	-45.728113
564	76.706010	-45.728113
565	81.236078	-45.728113
566	85.766146	-45.728113
567	90.296214	-45.728113
568	94.826282	-45.728113
569	99.356350	-45.728113
570	103.886418	-45.728113
571	108.416486	-45.728113
572	112.946555	-45.728113
573	117.476623	-45.728113
574	122.006691	-45.728113
575	126.536759	-45.728113
576	131.066827	-45.728113
577	135.596895	-45.728113
578	140.126963	-45.728113
579	144.657032	-45.728113
580	149.187100	-45.728113
581	153.717168	-45.728113
582	158.247236	-45.728113
583	162.777304	-45.728113
584	167.307372	-45.728113
585	171.837440	-45.728113
586	176.367508	-45.728113
587	180.897577	-45.728113
588	185.427645	-45.728113
589	189.957713	-45.728113
590	194.487781	-45.728113
591	199.017849	-45.728113
592	203.547917	-45.728113
593	208.077985	-45.728113
594	212.608054	-45.728113
595	217.138122	-45.728113
596	221.668190	-45.728113
597	226.198258	-45.728113
598	230.728326	-45.728113
599	235.258394	-45.728113
600	239.788462	-45.728113
601	244.318530	-45.728113
602	248.848599	-45.728113
603	253.378667	-45.728113
604	257.908735	-45.728113
605	262.438803	-45.728113
606	266.968871	-45.728113
607	271.498939	-45.728113
608	276.029007	-45.728113
609	280.559076	-45.728113
610	285.089144	-45.728113
611	289.619212	-45.728113
612	294.149280	-45.728113
613	298.679348	-45.728113
614	303.209416	-45.728113
615	307.739484	-45.728113
616	312.269552	-45.728113
617	316.799621	-45.728113
618	321.329689	-45.728113
619	325.859757	-45.728113
620	330.389825	-45.728113
621	334.919893	-45.728113
622	339.449961	-45.728113
623	343.980029	-45.728113
624	348.510098	-45.728113
625	353.040166	-45.728113
626	357.570234	-45.728113
627	0.346294	-42.565835
628	4.639946	-42.565835
629	8.933599	-42.565835
630	13.227252	-42.565835
631	17.520904	-42.565835
632	21.814557	-42.565835
633	26.108210	-42.565835
634	30.401863	-42.565835
635	34.695515	-42.565835
636	38.989168	-42.565835
637	43.282821	-42.565835
638	47.576473	-42.565835
639	51.870126	-42.565835
640	56.163779	-42.565835
641	60.457431	-42.565835
642	64.751084	-42.565835
643	69.044737	-42.565835
644	73.338389	-42.565835
645	77.632042	-42.565835
646	81.925695	-42.565835
647	86.219348	-42.565835
648	90.513000	-42.565835
649	94.806653	-42.565835
650	99.100306	-42.565835
651	103.393958	-42.565835
652	107.687611	-42.565835
653	111.981264	-42.565835
654	116.274916	-42.565835
655	120.568569	-42.565835
656	124.862222	-42.565835
657	129.155875	-42.565835
658	133.449527	-42.565835
659	137.743180	-42.565835
660	142.036833	-42.565835
661	146.330485	-42.565835
662	150.624138	-42.565835
663	154.917791	-42.565835
664	159.211443	-42.565835
665	163.505096	-42.565835
666	167.798749	-42.565835
667	172.092401	-42.565835
668	176.386054	-42.565835
669	180.679707	-42.565835
670	184.973360	-42.565835
671	189.267012	-42.565835
672	193.560665	-42.565835
673	197.854318	-42.565835
674	202.147970	-42.565835
675	206.441623	-42.565835
676	210.735276	-42.565835
677	215.028928	-42.565835
678	219.322581	-42.565835
679	223.616234	-42.565835
680	227.909886	-42.565835
681	232.203539	-42.565835
682	236.497192	-42.565835
683	240.790845	-42.565835
684	245.084497	-42.565835
685	249.378150	-42.565835
686	253.671803	-42.565835
687	257.965455	-42.565835
688	262.259108	-42.565835
689	266.552761	-42.565835
690	270.846413	-42.565835
691	275.140066	-42.565835
692	279.433719	-42.565835
693	283.727372	-42.565835
694	288.021024	-42.565835
695	292.314677	-42.565835
696	296.608330	-42.565835
697	300.901982	-42.565835
698	305.195635	-42.565835
699	309.489288	-42.565835
700	313.782940	-42.565835
701	318.076593	-42.565835
702	322.370246	-42.565835
703	326.663898	-42.565835
704	330.957551	-42.565835
705	335.251204	-42.565835
706	339.544857	-42.565835
707	343.838509	-42.565835
708	348.132162	-42.565835
709	352.425815	-42.565835
710	356.719467	-42.565835
711	2.263256	-39.403557
712	6.355791	-39.403557
713	10.448325	-39.403557
714	14.540860	-39.403557
715	18.633395	-39.403557
716	22.725930	-39.403557
717	26.818464	-39.403557
718	30.910999	-39.403557
719	35.003534	-39.403557
720	39.096068	-39.403557
721	43.188603	-39.403557
722	47.281138	-39.403557
723	51.373672	-39.403557
724	55.466207	-39.403557
725	59.558742	-39.403557
726	63.651276	-39.403557
727	67.743811	-39.403557
728	71.836346	-39.403557
729	75.928880	-39.403557
730	80.021415	-39.403557
731	84.113950	-39.403557
732	88.206484	-39.403557
733	92.299019	-39.403557
734	96.391554	-39.403557
735	100.484089	-39.403557
736	104.576623	-39.403557
737	108.669158	-39.403557
738	112.761693	-39.403557
739	116.854227	-39.403557
740	120.946762	-39.403557
741	125.039297	-39.403557
742	129.131831	-39.403557
743	133.224366	-39.403557
744	137.316901	-39.403557
745	141.409435	-39.403557
746	145.501970	-39.403557
747	149.594505	-39.403557
748	153.687039	-39.403557
749	157.779574	-39.403557
750	161.872109	-39.403557
751	165.964644	-39.403557
752	170.057178	-39.403557
753	174.149713	-39.403557
754	178.242248	-39.403557
755	182.334782	-39.403557
756	186.427317	-39.403557
757	190.519852	-39.403557
758	194.612386	-39.403557
759	198.704921	-39.403557
760	202.797456	-39.403557
761	206.889990	-39.403557
762	210.982525	-39.403557
763	215.075060	-39.403557
764	219.167594	-39.403557
765	223.260129	-39.403557
766	227.352664	-39.403557
767	231.445198	-39.403557
768	235.537733	-39.403557
769	239.630268	-39.403557
770	243.722803	-39.403557
771	247.815337	-39.403557
772	251.907872	-39.403557
773	256.000407	-39.403557
774	260.092941	-39.403557
775	264.185476	-39.403557
776	268.278011	-39.403557
777	272.370545	-39.403557
778	276.463080	-39.403557
779	280.555615	-39.403557
780	284.648149	-39.403557
781	288.740684	-39.403557
782	292.833219	-39.403557
783	296.925753	-39.403557
784	301.018288	-39.403557
785	305.110823	-39.403557
786	309.203357	-39.403557
787	313.295892	-39.403557
788	317.388427	-39.403557
789	321.480962	-39.403557
790	325.573496	-39.403557
791	329.666031	-39.403557
792	333.758566	-39.403557
793	337.851100	-39.403557
794	341.943635	-39.403557
795	346.036170	-39.403557
796	350.128704	-39.403557
797	354.221239	-39.403557
798	358.313774	-39.403557
799	1.437048	-36.241280
800	5.357869	-36.241280
801	9.278690	-36.241280
802	13.199511	-36.241280
803	17.120331	-36.241280
804	21.041152	-36.241280
805	24.961973	-36.241280
806	28.882794	-36.241280
807	32.803615	-36.241280
808	36.724436	-36.241280
809	40.645257	-36.241280
810	44.566078	-36.241280
811	48.486899	-36.241280
812	52.407719	-36.241280
813	56.328540	-36.241280
814	60.249361	-36.241280
815	64.170182	-36.241280
816	68.091003	-36.241280
817	72.011824	-36.241280
818	75.932645	-36.241280
819	79.853466	-36.241280
820	83.774286	-36.241280
821	87.695107	-36.241280
822	91.615928	-36.241280
823	95.536749	-36.241280
824	99.457570	-36.241280
825	103.378391	-36.241280
826	107.299212	-36.241280
827	111.220033	-36.241280
828	115.140853	-36.241280
829	119.061674	-36.241280
830	122.982495	-36.241280
831	126.903316	-36.241280
832	130.824137	-36.241280
833	134.744958	-36.241280
834	138.665779	-36.241280
835	142.586600	-36.241280
836	146.507420	-36.241280
837	150.428241	-36.241280
838	154.349062	-36.241280
839	158.269883	-36.241280
840	162.190704	-36.241280
841	166.111525	-36.241280
842	170.032346	-36.241280
843	173.953167	-36.241280
844	177.873987	-36.241280
845	181.794808	-36.241280
846	185.715629	-36.241280
847	189.636450	-36.241280
848	193.557271	-36.241280
849	197.478092	-36.241280
850	201.398913	-36.241280
851	205.319734	-36.241280
852	209.240555	-36.241280
853	213.161375	-36.241280
854	217.082196	-36.241280
855	221.003017	-36.241280
856	224.923838	-36.241280
857	228.844659	-36.241280
858	232.765480	-36.241280
859	236.686301	-36.241280
860	240.607122	-36.241280
861	244.527942	-36.241280
862	248.448763	-36.241280
863	252.369584	-36.241280
864	256.290405	-36.241280
865	260.211226	-36.241280
866	264.132047	-36.241280
867	268.052868	-36.241280
868	271.973689	-36.241280
869	275.894509	-36.241280
870	279.815330	-36.241280
871	283.736151	-36.241280
872	287.656972	-36.241280
873	291.577793	-36.241280
874	295.498614	-36.241280
875	299.419435	-36.241280
876	303.340256	-36.241280
877	307.261076	-36.241280
878	311.181897	-36.241280
879	315.102718	-36.241280
880	319.023539	-36.241280
881	322.944360	-36.241280
882	326.865181	-36.241280
883	330.786002	-36.241280
884	334.706823	-36.241280
885	338.627643	-36.241280
886	342.548464	-36.241280
887	346.469285	-36.241280
888	350.390106	-36.241280
889	354.310927	-36.241280
890	358.231748	-36.241280
891	2.929140	-33.079002
892	6.703107	-33.079002
893	10.477074	-33.079002
894	14.251040	-33.079002
895	18.025007	-33.079002
896	21.798974	-33.079002
897	25.572940	-33.079002
898	29.346907	-33.079002
899	33.120874	-33.079002
900	36.894841	-33.079002
901	40.668807	-33.079002
902	44.442774	-33.079002
903	48.216741	-33.079002
904	51.990708	-33.079002
905	55.764674	-33.079002
906	59.538641	-33.079002
907	63.312608	-33.079002
908	67.086574	-33.079002
909	70.860541	-33.079002
910	74.634508	-33.079002
911	78.408475	-33.079002
912	82.182441	-33.079002
913	85.956408	-33.079002
914	89.730375	-33.079002
915	93.504342	-33.079002
916	97.278308	-33.079002
917	101.052275	-33.079002
918	104.826242	-33.079002
919	108.600208	-33.079002
920	112.374175	-33.079002
921	116.148142	-33.079002
922	119.922109	-33.079002
923	123.696075	-33.079002
924	127.470042	-33.079002
925	131.244009	-33.079002
926	135.017976	-33.079002
927	138.791942	-33.079002
928	142.565909	-33.079002
929	146.339876	-33.079002
930	150.113842	-33.079002
931	153.887809	-33.079002
932	157.661776	-33.079002
933	161.435743	-33.079002
934	165.209709	-33.079002
935	168.983676	-33.079002
936	172.757643	-33.079002
937	176.531610	-33.079002
938	180.305576	-33.079002
939	184.079543	-33.079002
940	187.853510	-33.079002
941	191.627476	-33.079002
942	195.401443	-33.079002
943	199.175410	-33.079002
944	202.949377	-33.079002
945	206.723343	-33.079002
946	210.497310	-33.079002
947	214.271277	-33.079002
948	218.045244	-33.079002
949	221.819210	-33.079002
950	225.593177	-33.079002
951	229.367144	-33.079002
952	233.141110	-33.079002
953	236.915077	-33.079002
954	240.689044	-33.079002
955	244.463011	-33.079002
956	248.236977	-33.079002
957	252.010944	-33.079002
958	255.784911	-33.079002
959	259.558878	-33.079002
960	263.332844	-33.079002
961	267.106811	-33.079002
962	270.880778	-33.079002
963	274.654744	-33.079002
964	278.428711	-33.079002
965	282.202678	-33.079002
966	285.976645	-33.079002
967	289.750611	-33.079002
968	293.524578	-33.079002
969	297.298545	-33.079002
970	301.072512	-33.079002
971	304.846478	-33.079002
972	308.620445	-33.079002
973	312.394412	-33.079002
974	316.168378	-33.079002
975	319.942345	-33.079002
976	323.716312	-33.079002
977	327.490279	-33.079002
978	331.264245	-33.079002
979	335.038212	-33.079002
980	338.812179	-33.079002
981	342.586146	-33.079002
982	346.360112	-33.079002
983	350.134079	-33.079002
984	353.908046	-33.079002
985	357.682012	-33.079002
986	0.109695	-29.916724
987	3.758121	-29.916724
988	7.406547	-29.916724
989	11.054973	-29.916724
990	14.703399	-29.916724
991	18.351825	-29.916724
992	22.000251	-29.916724
993	25.648677	-29.916724
994	29.297103	-29.916724
995	32.945529	-29.916724
996	36.593955	-29.916724
997	40.242381	-29.916724
998	43.890807	-29.916724
999	47.539233	-29.916724
1000	51.187659	-29.916724
1001	54.836085	-29.916724
1002	58.484511	-29.916724
1003	62.132937	-29.916724
1004	65.781364	-29.916724
1005	69.429790	-29.916724
1006	73.078216	-29.916724
1007	76.726642	-29.916724
1008	80.375068	-29.916724
1009	84.023494	-29.916724
1010	87.671920	-29.916724
1011	91.320346	-29.916724
1012	94.968772	-29.916724
1013	98.617198	-29.916724
1014	102.265624	-29.916724
1015	105.914050	-29.916724
1016	109.562476	-29.916724
1017	113.210902	-29.916724
1018	116.859328	-29.916724
1019	120.507754	-29.916724
1020	124.156180	-29.916724
1021	127.804606	-29.916724
1022	131.453032	-29.916724
1023	135.101458	-29.916724
1024	138.749884	-29.916724
1025	142.398310	-29.916724
1026	146.046736	-29.916724
1027	149.695162	-29.916724
1028	153.343588	-29.916724
1029	156.992014	-29.916724
1030	160.640440	-29.916724
1031	164.288866	-29.916724
1032	167.937292	-29.916724
1033	171.585718	-29.916724
1034	175.234144	-29.916724
1035	178.882571	-29.916724
1036	182.530997	-29.916724
1037	186.179423	-29.916724
1038	189.827849	-29.916724
1039	193.476275	-29.916724
1040	197.124701	-29.916724
1041	200.773127	-29.916724
1042	204.421553	-29.916724
1043	208.069979	-29.916724
1044	211.718405	-29.916724
1045	215.366831	-29.916724
1046	219.015257	-29.916724
1047	222.663683	-29.916724
1048	226.312109	-29.916724
1049	229.960535	-29.916724
1050	233.608961	-29.916724
1051	237.257387	-29.916724
1052	240.905813	-29.916724
1053	244.554239	-29.916724
1054	248.202665	-29.916724
1055	251.851091	-29.916724
1056	255.499517	-29.916724
1057	259.147943	-29.916724
1058	262.796369	-29.916724
1059	266.444795	-29.916724
1060	270.093221	-29.916724
1061	273.741647	-29.916724
1062	277.390073	-29.916724
1063	281.038499	-29.916724
1064	284.686925	-29.916724
1065	288.335352	-29.916724
1066	291.983778	-29.916724
